match id,team1,team2,winner,by,win amount,toss winner,toss decision,venue,city,match_dt,lighting,series_name,season,ground_id,umpire1,umpire2,inning1_runs,inning1_wickets,inning1_balls,inning2_runs,inning2_wickets,inning2_balls,team1_id,team1_roster_ids,team2_id,team2_roster_ids,series_type,winner_id,player_of_the_match_id
9077025,Fe Bl,Ca Vs,Fe Bl,runs,10.0,Ca Vs,field,Se Ba Nl Sm Mr,Dhaka,2022-02-14,night match,Bh Pr Le,2021/22,14188,Mr Rn,Tr Ad,143,8,125,133.0,7.0,125.0,47529,3849663.0:363173.0:4403419.0:393014.0:393182.0:6930230.0:360086.0:2875368.0:6818776.0:6149268.0:6529354.0,40298,3758565.0:8129680.0:1965151.0:313809.0:62432.0:1613919.0:6965272.0:4731628.0:392888.0:2316327.0:6528668.0,other_domestic,47529,6149268.0
9407789,Ds Sr Gs,Pa Cs,Ds Sr Gs,runs,151.0,Pa Cs,field,St Pk Cn,Centurion,2023-02-05,day/night match,S0,2022/23,6327,AT Hk,A Pr,254,4,125,103.0,10.0,88.0,48936,2654014.0:4223883.0:3057312.0:2157770.0:4887336.0:4166882.0:4739580.0:2294823.0:1874081.0:3818282.0:3231437.0,48929,4685568.0:4403531.0:3406717.0:2231928.0:319948.0:2486896.0:3747764.0:4239794.0:4888414.0:3513362.0:6496482.0,other_domestic,48936,3057312.0
9680306,Be Ky,Ja Ks,Be Ky,runs,61.0,Ja Ks,field,R Pa Sm Co,Colombo,2023-08-17,night match,La Pr Le,2023,7041,Am Dr,RJ Ra,188,8,125,127.0,10.0,108.0,49657,8438926.0:3585350.0:2104409.0:5490666.0:5490624.0:3459623.0:348361.0:4857838.0:2296195.0:2270519.0:6818776.0,47501,2286472.0:5490582.0:6818622.0:8067002.0:298612.0:2252452.0:2523205.0:1634611.0:7968225.0:5551062.0:6686658.0,other_domestic,49657,
9684800,Tl Nu,Ma Ph,Ma Ph,wickets,7.0,Tl Nu,bat,Au Ct Ay Dn,Dehra Dun,2023-10-25,day/night match,Sd Mq Ai Ty,2023/24,22350,At Ba,VM De,154,7,125,156.0,3.0,115.0,15301,5038018.0:7341942.0:3339160.0:8059029.0:7341704.0:5038046.0:7341186.0:9245319.0:4118309.0:4149158.0:7758638.0:5618038.0,13957,7883588.0:4760328.0:5765934.0:5959834.0:8228044.0:6598556.0:9455417.0:4859490.0:8118914.0:7581244.0:5119680.0,other_domestic,13957,
9076969,Fe Bl,St Ss,Fe Bl,runs,12.0,St Ss,field,St Il Ct Sm,Sylhet,2022-02-08,night match,Bh Pr Le,2021/22,10961,Mn,Tr Ad,199,4,128,187.0,6.0,125.0,47529,3849663.0:363173.0:2875368.0:393014.0:6930230.0:360086.0:4403419.0:393182.0:6818776.0:6149268.0:6529354.0,45072,319948.0:2662491.0:1884672.0:74087.0:3850944.0:2308928.0:2875389.0:6928802.0:3108958.0:3127683.0:8446388.0,other_domestic,47529,393014.0
9457545,St Ss,Rr Rs,Rr Rs,wickets,6.0,Rr Rs,field,St Il Ct Sm,Sylhet,2023-01-27,day/night match,Bh Pr Le,2022/23,10961,Gi Sl,RJ Ra,92,9,126,93.0,4.0,95.0,45072,4403419.0:5516720.0:6930230.0:4879426.0:392216.0:1594319.0:1634611.0:7976653.0:392062.0:2036649.0:8144429.0,35790,6930580.0:2104332.0:5831622.0:298612.0:5736016.0:2437049.0:8127321.0:7866522.0:2875368.0:8131255.0:6486416.0,other_domestic,35790,5736016.0
9433906,St,Sy,St,runs,24.0,Sy,field,En Bm,Birmingham,2023-07-15,day match,Vy Bt,2023,1161,GD Ld,SJ Oy,142,7,117,118.0,10.0,101.0,9701,6139370.0:7694581.0:3294444.0:3239102.0:4817000.0:2535420.0:5288226.0:3252395.0:3546297.0:3913475.0:9344117.0,9876,6282856.0:1798705.0:2089079.0:4640824.0:7672657.0:3851658.0:3573723.0:2022957.0:2790675.0:4433120.0:7276380.0,other_domestic,9701,3252395.0
9290938,An,Si La,Si La,wickets,4.0,Si La,field,Sh Ct Sm,Sharjah,2022-09-03,night match,Si La tr of Ud Ab Es,2022,5949,An Ra,Gi Sl,175,6,126,179.0,6.0,118.0,293,5554212.0:6818622.0:6450576.0:3668356.0:181404.0:5554254.0:5554282.0:2228386.0:5554142.0:6818776.0:6819238.0,69,7200598.0:4403531.0:5490582.0:2420760.0:3061225.0:2398346.0:5490666.0:4365878.0:7968225.0:5508488.0:5551062.0,international,69,6818622.0
9152352,Nw Zd,Sd,Nw Zd,runs,68.0,Sd,field,Ge Ct Cb Gd Rn Pe Eh,Edinburgh,2022-07-27,day match,Nw Zd tr of Sd,2022,1672,DA Ho,Rn Me,225,5,127,157.0,8.0,124.0,48,1585457.0:6718326.0:5764576.0:2672214.0:2486896.0:2288789.0:3083632.0:3519011.0:3913475.0:3456424.0:6718396.0,223,4702648.0:1627058.0:2904824.0:178443.0:2920889.0:6112406.0:2904775.0:4613580.0:2904803.0:4702774.0:5258070.0,international,48,6718326.0
9084837,Dm,Ye,Ye,wickets,6.0,Dm,bat,Hy Ls,Leeds,2022-06-03,day/night match,Vy Bt,2022,1266,SJ Oy,RT Rn,207,8,125,210.0,4.0,108.0,6838,3293520.0:7651650.0:6257698.0:3490108.0:4174932.0:3622807.0:2100524.0:6402374.0:3218340.0:3216569.0:7089858.0,10618,1762060.0:6718326.0:2157770.0:6381962.0:6095508.0:3620742.0:5367676.0:1711492.0:6347256.0:8050160.0:4527942.0,other_domestic,10618,
9087063,Pn,Ia,Ia,wickets,4.0,Ia,field,Me Ct Gd,Melbourne,2022-10-23,night match,Pn tr of Aa,2022/23,440,M Es,RJ Tr,159,8,126,160.0,6.0,125.0,62,2263736.0:2437021.0:1637320.0:3364234.0:6460614.0:8180570.0:2437049.0:3459623.0:7507303.0:8131255.0:8106629.0,55,2954769.0:238727.0:1776627.0:3125562.0:3882850.0:4377610.0:210328.0:184960.0:3373285.0:2282125.0:7881845.0,international,55,1776627.0
9587066,Ja Ts,To Kt Rs,To Kt Rs,wickets,7.0,To Kt Rs,field,Bn La Sm Ta Td,Tarouba,2023-09-09,night match,Cn Pr Le,2023,14300,PA Gd,Zd Bh,154,8,124,155.0,3.0,107.0,36098,4690258.0:5744780.0:3023376.0:1613898.0:1594319.0:4690104.0:5509524.0:3150720.0:2036649.0:9266193.0:5471948.0,36126,1585457.0:1613919.0:4230127.0:1613926.0:1934099.0:6496412.0:3715697.0:6489846.0:7759443.0:8851030.0:9061135.0,other_domestic,36126,1613919.0
8887857,Sy Ss,Be Ht,Sy Ss,runs,27.0,Be Ht,field,Be Ct Gd Wa Be,Brisbane,2022-01-19,day match,Bg Bh Le,2021/22,1476,D Tr,PJ Ge,178,6,124,151.0,8.0,127.0,33956,7620283.0:7869987.0:4002340.0:41740.0:34061.0:7880018.0:2790675.0:8146998.0:4756982.0:1905966.0:49496.0,33921,7620269.0:2286472.0:5515922.0:3651472.0:5786766.0:3114803.0:4967738.0:2633196.0:3890984.0:4132295.0:5419546.0,other_domestic,33956,4002340.0
9433710,Le,De,Le,runs,27.0,De,field,Od Td Mr,Manchester,2023-06-23,day/night match,Vy Bt,2023,538,DJ Ms,GD Ld,177,4,95,150.0,7.0,97.0,8182,4685568.0:2162782.0:2827327.0:2672214.0:2450895.0:82228.0:1837205.0:4425224.0:8055417.0:4012203.0:3312364.0,6698,2433640.0:7295028.0:8180570.0:325814.0:4170186.0:6718788.0:3991700.0:4517246.0:6060844.0:6005866.0:8907338.0,other_domestic,8182,
9128713,Rl Cs Be,Ss Hd,Rl Cs Be,runs,67.0,Rl Cs Be,bat,We Sm Mi,Mumbai,2022-05-08,day/night match,In Pr Le,2022,5004,BJ Od,N Pt,192,3,126,125.0,10.0,120.0,30393,1776627.0:313809.0:5765934.0:2275195.0:210328.0:5972868.0:8117990.0:5490666.0:2733380.0:2018001.0:6586824.0,36014,7491294.0:1945355.0:3127354.0:4203499.0:4230127.0:3693654.0:2642751.0:7860439.0:2282125.0:8725709.0:6819238.0,In Pr Le,30393,
9680271,Ja Ks,Ge Ts,Ge Ts,wickets,7.0,Ja Ks,bat,R Pa Sm Co,Colombo,2023-08-13,day match,La Pr Le,2023,7041,RR Wi,RA Ki,89,10,123,90.0,3.0,83.0,47501,7882328.0:6818622.0:2286472.0:8067002.0:298612.0:2252452.0:2523205.0:1634611.0:7968225.0:5551062.0:6686658.0,49650,2398346.0:4381761.0:2659243.0:393014.0:3061225.0:8504782.0:1881193.0:6471870.0:3497171.0:5490638.0:2654028.0,other_domestic,49650,3497171.0
9433612,Le,We,We,wickets,7.0,Le,bat,Cy Gd Nw Rd Wr,Worcester,2023-06-20,day/night match,Vy Bt,2023,1525,Cs Ws,Js Mk,164,8,122,165.0,3.0,109.0,8182,4685568.0:2162782.0:2450895.0:1837205.0:2672214.0:4425224.0:8055417.0:2827327.0:4012203.0:3312364.0:7068858.0,10576,3298427.0:7773338.0:3519011.0:3681957.0:7671313.0:2922611.0:5320118.0:4533682.0:6005838.0:7661996.0:6240632.0,other_domestic,10576,
9051209,Id Ud,Mn Ss,Mn Ss,wickets,6.0,Id Ud,bat,Gi Sm Le,Lahore,2022-02-20,night match,Pn Sr Le,2021/22,3828,MA Gh,Rd Rz,105,7,123,111.0,4.0,105.0,40578,7507254.0:8489480.0:1482998.0:7960847.0:5553890.0:3459623.0:2437091.0:7507317.0:3035311.0:2752966.0:7860404.0,44904,1637320.0:2263736.0:8738631.0:5017144.0:6249256.0:2157770.0:2231928.0:2695468.0:3137714.0:284339.0:8427978.0,other_domestic,44904,284339.0
9271723,Ge Gs,Co Ss,Co Ss,wickets,2.0,Co Ss,field,Pe Il Ct Sm,Kandy,2022-12-13,night match,La Pr Le,2022/23,17534,RJ Ra,RA Pe,193,5,123,197.0,8.0,125.0,47494,6517118.0:4403531.0:4932864.0:2214792.0:1627450.0:1594319.0:2567088.0:7520344.0:305143.0:6686658.0:3008179.0,47487,3008291.0:2104409.0:5490582.0:348361.0:6347256.0:1482249.0:74087.0:1881193.0:6898492.0:3497171.0:5554142.0,other_domestic,47487,74087.0
9489339,Ol Is,Mr Os,Ol Is,runs,94.0,Mr Os,field,Kn Ol Ln,London,2023-08-09,night match,Te Hd Ms Cn,2023,328,LB Ga,Rb We,186,5,104,92.0,10.0,91.0,46759,2089079.0:6282856.0:3057312.0:4640824.0:7787772.0:2083409.0:2020332.0:1613919.0:7276380.0:7866039.0:5231218.0,46766,4685568.0:2162782.0:1798705.0:4489722.0:3501889.0:6364588.0:3573723.0:4533682.0:8055417.0:6496482.0:3312350.0,other_domestic,46759,3057312.0
9085145,He,Sy,Sy,wickets,4.0,Sy,field,Te Re Bl Sn,Southampton,2022-06-19,day match,Vy Bt,2022,8301,AG Wf,BV Tr,151,7,125,152.0,6.0,121.0,7727,2076192.0:4223883.0:8271913.0:5241564.0:8822729.0:2020332.0:3162487.0:1482998.0:5788418.0:2173688.0:4626236.0,9876,6282856.0:7672657.0:1798705.0:1613919.0:2791459.0:1613926.0:3573723.0:2022957.0:7276380.0:6646940.0:3901099.0,other_domestic,9876,
9262182,Bs Rs,St Ks ad Ns Ps,Bs Rs,runs,36.0,St Ks ad Ns Ps,field,Pe Sm Ga,Providence,2022-09-21,day match,Cn Pr Le,2022,13915,DK Br,N Dd,156,3,127,120.0,10.0,122.0,36070,3462080.0:2436405.0:6729862.0:7960847.0:2740408.0:4160267.0:1742453.0:6818776.0:3102854.0:7761823.0:7550864.0,38814,363047.0:3023320.0:6401800.0:7494668.0:1942317.0:5744752.0:360086.0:5554254.0:4171691.0:3468870.0:4019259.0,other_domestic,36070,7960847.0
9290623,Ed,Pn,Ed,runs,63.0,Pn,field,Nl Sm Ki,Karachi,2022-09-23,night match,Ed tr of Pn,2022,3422,Am Dr,Fl Ai,221,3,125,158.0,8.0,124.0,20,4685568.0:6282856.0:1655436.0:3651472.0:6381962.0:62432.0:4640824.0:1482998.0:1711492.0:2461129.0:3231437.0,62,2263736.0:2437021.0:8180570.0:1637320.0:3364234.0:5017144.0:2437049.0:2437077.0:8131255.0:8106713.0:8427978.0,international,20,6381962.0
9438288,Id,Ze,Ze,wickets,4.0,Ze,field,He Ss Cb,Harare,2023-01-15,day match,Id tr of Ze,2022/23,1833,F Ma,L Re,141,9,124,144.0,6.0,118.0,216,2123974.0:3280024.0:6729820.0:6729862.0:4171460.0:2436251.0:7787758.0:3685100.0:7694588.0:2436426.0:6496426.0,76,6625562.0:3257302.0:387897.0:6572726.0:7859984.0:3471761.0:7321194.0:3788581.0:4001934.0:5643700.0:2979486.0,international,76,3471761.0
9097276,Ls,Ds,Ls,runs,8.0,Ls,bat,St Gs Pk Pt Eh,Port Elizabeth,2022-02-10,day match,CA T0 Ce,2021/22,1224,A Sp,BM We,156,8,124,148.0,8.0,126.0,23113,6878164.0:1884973.0:4167855.0:4887406.0:2654042.0:4172601.0:2658445.0:3872756.0:1616040.0:6646240.0:3851595.0,22763,3399745.0:4898074.0:3782225.0:2252452.0:2231907.0:3490087.0:7497013.0:4888260.0:3062079.0:3513362.0:6639674.0,other_domestic,23113,2658445.0
9433479,Le,Ye,Ye,wickets,8.0,Ye,field,Hy Ls,Leeds,2023-06-16,day/night match,Vy Bt,2023,1266,Js Mk,PJ Hy,195,5,125,197.0,2.0,120.0,8301,4873028.0:6176246.0:6003584.0:2658431.0:6081914.0:4887336.0:8845850.0:5528116.0:9311154.0:7161426.0:5554142.0,10618,1762060.0:1655436.0:8033304.0:1547993.0:1637320.0:8050160.0:3620742.0:7651657.0:5367676.0:4527942.0:8070915.0,other_domestic,10618,
9407754,MI Ce Tn,Ds Sr Gs,Ds Sr Gs,wickets,5.0,Ds Sr Gs,field,Kd Dn,Durban,2023-02-02,day/night match,S0,2022/23,2127,A Js,S Ge,165,5,131,169.0,5.0,122.0,48733,7494668.0:4898074.0:2364543.0:3373138.0:6249256.0:5744850.0:4175107.0:4171691.0:5554254.0:2659502.0:3851518.0,48936,2654014.0:4223883.0:4166882.0:4739580.0:3057312.0:4887336.0:2157770.0:2294823.0:3030733.0:1874081.0:3231437.0,other_domestic,48936,2654014.0
9123225,Sh Aa,Id,Sh Aa,runs,44.0,Id,field,Cy Gd Bl,Bristol,2022-08-05,day/night match,Sh Aa tr of Ed,2022,1245,M Bs,PA Rs,182,6,129,138.0,10.0,120.0,34,1884973.0:2654014.0:2364543.0:4203499.0:3057312.0:2252452.0:2294823.0:1858961.0:1874081.0:3794174.0:2654028.0,216,2124002.0:2123974.0:6496412.0:6729862.0:7695666.0:4171460.0:2436251.0:3685100.0:2921680.0:2436426.0:6496482.0,international,34,1858961.0
9330551,Nd,Ba,Ba,wickets,7.0,Nd,bat,Hr Ct Sm Ie,Indore,2022-10-11,day match,Sd Mq Ai Ty,2022/23,7398,A Bi,A Te,90,7,122,91.0,3.0,86.0,45940,6486570.0:8118697.0:1959047.0:2969245.0:4119310.0:4818862.0:8118669.0:8228219.0:8118648.0:8494429.0:8411234.0,11283,9373356.0:7857520.0:3299407.0:4232164.0:232000.0:8725723.0:4566540.0:7883266.0:2526390.0:4017523.0:7883504.0:8725730.0,other_domestic,11283,
8887689,Ph Ss,Me Ss,Ph Ss,runs,50.0,Ph Ss,bat,Jn Ol Me,Melbourne,2022-01-02,day/night match,Bg Bh Le,2021/22,2932,BJ Od,Gf Dn,180,8,126,130.0,10.0,115.0,33935,3507090.0:3535783.0:1626526.0:1798705.0:3501889.0:7869994.0:3535853.0:3216569.0:1907352.0:8339701.0:3214812.0,33949,4003390.0:7960994.0:2275195.0:4393374.0:3901078.0:8117150.0:7880018.0:7436379.0:6399210.0:8539817.0:8131255.0,other_domestic,33935,8339701.0
9516541,Gt Ts,Lw Sr Gs,Gt Ts,runs,7.0,Gt Ts,bat,Bt Ra Si Al Bi Ve Ea Ct Sm Lw,Lucknow,2023-04-22,day/night match,In Pr Le,2023,23498,A Te,RJ Tr,135,6,120,128.0,7.0,121.0,48341,1958683.0:7491224.0:4377610.0:5452754.0:3339160.0:2252452.0:2966879.0:5554254.0:3373285.0:8277716.0:3759846.0:3133122.0,48334,2954769.0:2436405.0:3299407.0:4230127.0:8058903.0:2275097.0:3479860.0:6698110.0:8228100.0:4859490.0:5554142.0:217762.0,In Pr Le,48341,3759846.0
9084648,Ne,Dm,Ne,runs,31.0,Ne,bat,Cy Gd Nn,Northampton,2022-05-27,day/night match,Vy Bt,2022,1637,ID Bl,NJ Lg,223,4,127,192.0,10.0,117.0,8917,2286472.0:6374878.0:4645304.0:2158869.0:2858904.0:3648203.0:3636821.0:164604.0:4472397.0:2082387.0:8040136.0,6838,3293520.0:7651650.0:3501889.0:3490108.0:3622807.0:4174932.0:2100524.0:6402374.0:6257698.0:3218340.0:2173646.0,other_domestic,8917,
9085075,Mx,Sy,Sy,wickets,7.0,Sy,field,Kn Ol Ln,London,2022-06-17,day/night match,Vy Bt,2022,328,MJ Ss,Rb We,155,8,124,158.0,3.0,96.0,8700,4421689.0:4489722.0:7752989.0:150093.0:7671166.0:7672874.0:5509524.0:4489708.0:3590362.0:1907352.0:6341530.0,9876,6282856.0:7672657.0:6210462.0:1798705.0:1613919.0:1613926.0:2111549.0:3573723.0:2022957.0:7276380.0:3901099.0,other_domestic,9876,1613919.0
9262238,Ja Ts,St La Ks,Ja Ts,runs,33.0,St La Ks,field,Pe Sm Ga,Providence,2022-09-27,night match,Cn Pr Le,2022,13915,Jn Bs,Ve Sh,148,8,123,115.0,10.0,110.0,36098,4690258.0:3761246.0:1613898.0:5742470.0:3150720.0:4690104.0:181404.0:1594319.0:5509524.0:3023383.0:2036649.0,36112,2331475.0:313809.0:3008291.0:2742837.0:3681957.0:5940374.0:8464343.0:1547993.0:4690230.0:7550892.0:3150538.0,other_domestic,36098,181404.0
9702720,Sy Tr,Ae Ss,Ae Ss,wickets,6.0,Sy Tr,bat,Ae Ol,Adelaide,2023-12-19,night match,Bg Bh Le,2023/24,930,GJ Dn,PJ Ge,200,7,123,205.0,4.0,121.0,33963,3507090.0:1749075.0:7572123.0:7534652.0:2335381.0:5788320.0:5497274.0:5509524.0:6308098.0:8907338.0:8193310.0,33914,4239038.0:2161599.0:2286472.0:5469008.0:3681957.0:3573723.0:4967738.0:4992378.0:6718844.0:2538983.0:2286388.0,other_domestic,33914,4239038.0
9097360,Nh Wt,Ds,Ds,wickets,7.0,Ds,field,St Gs Pk Pt Eh,Port Elizabeth,2022-02-18,day match,CA T0 Ce,2021/22,1224,LB Ga,Sn Hs,135,8,123,136.0,3.0,116.0,23316,3851476.0:6624638.0:3083891.0:2294823.0:4175107.0:3747764.0:5499724.0:3491879.0:4208063.0:6624568.0:2654686.0,22763,3399745.0:4898074.0:4175065.0:2252452.0:2231907.0:7497013.0:3782225.0:3062079.0:4888414.0:3747484.0:4866728.0,other_domestic,22763,3399745.0
8887843,Be Ht,Ph Ss,Ph Ss,wickets,6.0,Be Ht,bat,Ds Sm Me,Melbourne,2022-01-17,night match,Bg Bh Le,2021/22,8252,BC Tr,SJ Cg,155,7,122,156.0,4.0,115.0,33921,7620269.0:2286472.0:3651472.0:5786766.0:7870043.0:3114803.0:4967738.0:2633196.0:3890984.0:5419546.0:4132295.0,33935,3535783.0:4635658.0:1907163.0:1626526.0:3501889.0:7869994.0:3535853.0:3216569.0:1907352.0:8339701.0:7877232.0,other_domestic,33935,1907163.0
9094301,Sn Be,Ol Is,Ol Is,wickets,7.0,Ol Is,field,Kn Ol Ln,London,2022-08-14,night match,Te Hd Ms Cn,2022,328,AG Wf,DJ Ms,137,6,106,142.0,3.0,85.0,46738,2654014.0:2076192.0:3612286.0:2275097.0:6249256.0:2020332.0:3162487.0:4504044.0:8845850.0:3245689.0:1929619.0,46759,2089079.0:6282856.0:2231928.0:2083409.0:4640824.0:7787772.0:1613919.0:3851658.0:2170762.0:3231437.0:8106713.0,other_domestic,46759,6282856.0
9128762,Ka Kt Rs,Ss Hd,Ka Kt Rs,runs,54.0,Ka Kt Rs,bat,Ma Ct An Sm Pe,Pune,2022-05-14,night match,In Pr Le,2022,18752,AK Cy,KN An,177,6,128,123.0,8.0,123.0,30400,5959834.0:1945425.0:4231702.0:4497646.0:2083409.0:5061748.0:1934099.0:1613919.0:2632825.0:1626561.0:7758638.0,36014,7491294.0:1945355.0:3127354.0:4203499.0:4230127.0:5038018.0:2642751.0:4874820.0:2282125.0:8725709.0:5618038.0,In Pr Le,30400,1934099.0
9262091,St La Ks,Bs Rs,Bs Rs,wickets,6.0,Bs Rs,field,Dn Sy Nl Ct Sm Gs It St La,Gros Islet,2022-09-08,night match,Cn Pr Le,2022,11892,Jn Bs,Zd Bh,169,6,129,175.0,4.0,116.0,36112,2331475.0:3008291.0:313809.0:2742837.0:5940374.0:6249256.0:1547993.0:8925405.0:7459647.0:4690230.0:3776849.0,36070,2436405.0:2654014.0:4160267.0:7960847.0:2252452.0:2740408.0:1742453.0:3575774.0:3102854.0:6347494.0:6401982.0,other_domestic,36070,4160267.0
9725771,Ia,Aa,Ia,runs,20.0,Aa,field,Sd Vr Nn Sh Il Sm Rr,Raipur,2023-12-01,night match,Aa tr of Ia,2023/24,19718,J Ml,KN An,174,9,124,154.0,7.0,126.0,55,8058959.0:7422673.0:4497646.0:3125562.0:5061748.0:5053082.0:3882850.0:3130840.0:8228100.0:4859490.0:6487970.0,27,3710090.0:7869987.0:4223883.0:7869994.0:6249256.0:4239038.0:1611364.0:4756982.0:5509524.0:1907352.0:8193310.0,international,55,3882850.0
9085334,He,Ge,He,runs,15.0,He,bat,Te Re Bl Sn,Southampton,2022-07-01,night match,Vy Bt,2022,8301,GD Ld,M Bs,140,7,123,125.0,10.0,120.0,7727,4223883.0:2076192.0:8271913.0:5241564.0:2020332.0:3162487.0:1482998.0:5788418.0:2173688.0:5652758.0:4626236.0,7608,2082499.0:2115896.0:3220566.0:5764576.0:5229230.0:4005406.0:2083227.0:1482249.0:1707628.0:2538983.0:2036649.0,other_domestic,7727,3162487.0
9084823,Sy,Kt,Sy,runs,32.0,Kt,field,St Le Gd Cy,Canterbury,2022-06-03,night match,Vy Bt,2022,342,BV Tr,NL Bn,159,6,127,127.0,9.0,122.0,9876,2089079.0:6282856.0:4640824.0:1798705.0:1613919.0:2111549.0:3573723.0:2022957.0:7672657.0:3901099.0:3231437.0,8056,87191.0:2958164.0:7787772.0:2083409.0:1707621.0:3620756.0:3373138.0:7687315.0:6399210.0:4473993.0:7732934.0,other_domestic,9876,
8887899,Ph Ss,Sy Ss,Ph Ss,runs,79.0,Sy Ss,field,Ds Sm Me,Melbourne,2022-01-28,night match,Bg Bh Le,2021/22,8252,PJ Ge,SJ Ni,171,6,124,92.0,10.0,103.0,33935,3535783.0:4635658.0:1907163.0:1626526.0:3501889.0:1798705.0:3535853.0:5419574.0:3216569.0:1907352.0:8339701.0,33956,8146998.0:4002529.0:4002340.0:41740.0:34061.0:7880018.0:2790675.0:4756982.0:4223890.0:1905966.0:49496.0:1506077.0,other_domestic,33935,1798705.0
9433871,Bm Bs,Ex,Ex,wickets,2.0,Ex,field,En Bm,Birmingham,2023-07-06,day/night match,Vy Bt,2023,1161,ID Bl,SJ Oy,167,7,124,171.0,8.0,121.0,10366,7681869.0:3612286.0:2275195.0:3890963.0:8210789.0:8364726.0:8044112.0:6347256.0:7184666.0:3245689.0:2082394.0,7258,3200973.0:4489974.0:5406064.0:6065548.0:6364588.0:5436878.0:5788320.0:3030733.0:4873014.0:6258734.0:5404440.0,other_domestic,7258,4489974.0
9084886,Bm Bs,Ne,Bm Bs,runs,1.0,Ne,field,En Bm,Birmingham,2022-06-05,day match,Vy Bt,2022,1161,PJ Hy,SJ Oy,98,5,49,97.0,5.0,52.0,10366,2124002.0:8364726.0:8044112.0:3681957.0:3200756.0:3890963.0:3612286.0:3245689.0:2170762.0:3200966.0:2855138.0,8987,4003390.0:1749075.0:3651472.0:5516720.0:34061.0:130437.0:6019306.0:125915.0:2904943.0:1907268.0:4420828.0,other_domestic,10366,
9085208,Mx,Gn,Gn,wickets,8.0,Gn,field,Sa Gs Cf,Cardiff,2022-06-21,day/night match,Vy Bt,2022,4521,BV Tr,ID Bl,171,7,123,172.0,2.0,92.0,8700,4421689.0:4489722.0:7752989.0:150093.0:7671166.0:7672874.0:5509524.0:4489708.0:3590362.0:6341530.0:1907352.0,7573,2531913.0:1722048.0:319948.0:5164844.0:4174610.0:6196280.0:8035894.0:2633196.0:3212278.0:7664957.0:1929619.0,other_domestic,7573,
9128482,Gt Ts,Ss Hd,Ss Hd,wickets,8.0,Ss Hd,field,Dr DY Pl Ss Ay Mi,Mumbai,2022-04-11,night match,In Pr Le,2022,16540,Ca Ry,RJ Tr,162,7,128,168.0,3.0,118.0,48341,1611364.0:7491224.0:8059029.0:4377610.0:2252452.0:5452754.0:2966879.0:5554254.0:7783432.0:3373285.0:3456424.0,36014,7491294.0:1945355.0:3127354.0:4230127.0:4203499.0:2642751.0:5038018.0:4874820.0:2282125.0:5618038.0:8725709.0,In Pr Le,36014,1945355.0
9084683,Le,We,Le,runs,12.0,Le,bat,Od Td Mr,Manchester,2022-05-29,day match,Vy Bt,2022,538,PR Pd,SJ Oy,183,7,122,171.0,8.0,123.0,8182,3085473.0:4685568.0:1837205.0:82228.0:2827327.0:6249256.0:4460070.0:4012203.0:8055417.0:3312350.0:4575878.0,10576,5320118.0:3298427.0:7773338.0:1626526.0:3703328.0:2922611.0:4051396.0:5361166.0:8855594.0:6240632.0:3660299.0,other_domestic,8182,
9457552,Cm Cs,Fe Bl,Fe Bl,wickets,3.0,Fe Bl,field,St Il Ct Sm,Sylhet,2023-01-27,night match,Bh Pr Le,2022/23,10961,DJ Ms,Mr Rn,168,6,127,171.0,7.0,121.0,40424,1597483.0:4502392.0:3125506.0:6551978.0:2820957.0:4171460.0:2804122.0:8072056.0:7084972.0:4403468.0:6149268.0,47529,2662491.0:5752256.0:393014.0:392188.0:2420788.0:3364234.0:3763304.0:5554282.0:8298779.0:2630081.0:6493346.0,other_domestic,47529,2662491.0
9176635,Ze,An,An,wickets,6.0,Ze,bat,He Ss Cb,Harare,2022-06-11,day match,An tr of Ze,2022,1833,I Ci,L Re,159,8,128,160.0,4.0,123.0,76,6572726.0:3257302.0:387897.0:2056830.0:6662480.0:2097017.0:3471761.0:3788581.0:4175205.0:2979486.0:5789370.0,293,5554212.0:6818622.0:4980926.0:5736100.0:3668356.0:181404.0:5736016.0:5554254.0:5554282.0:6819238.0:6396914.0,international,293,3668356.0
9290924,Bh,Si La,Si La,wickets,2.0,Si La,field,Di Il Ct Sm,Dubai,2022-09-01,night match,Si La tr of Ud Ab Es,2022,17086,Ad Sh Pn,AK Cy,183,7,120,184.0,8.0,126.0,188,4403454.0:2614779.0:393014.0:392216.0:6551978.0:392188.0:3850944.0:5831622.0:3769555.0:6526498.0:2316327.0,69,7200598.0:4403531.0:5490582.0:2420760.0:2398346.0:3061225.0:5490666.0:4365878.0:7968225.0:5508488.0:5551062.0,international,69,4403531.0
9076857,Ca Vs,Fe Bl,Ca Vs,runs,63.0,Fe Bl,field,Se Ba Nl Sm Mr,Dhaka,2022-01-25,night match,Bh Pr Le,2021/22,14188,Md Ai Kn,Tr Ad,158,7,126,95.0,10.0,107.0,40298,2259683.0:8129680.0:313809.0:1965151.0:2615885.0:5554282.0:6965272.0:4731628.0:392888.0:6528668.0:2316327.0,47529,2203214.0:4403419.0:393014.0:6930230.0:363173.0:2875368.0:360086.0:393182.0:3245689.0:6528458.0:2807412.0,other_domestic,40298,4731628.0
